,CountryName,X2013,X2014,X2015,Year,Value,Country,CountryCode
25.2008,Belize,NA,NA,NA,2008,NA,25,BLZ
26.2008,Bermuda,NA,NA,NA,2008,NA,26,BMU
27.2008,Bolivia,NA,NA,NA,2008,10.48,27,BOL
28.2008,Brazil,NA,NA,NA,2008,4.87,28,BRA
29.2008,Barbados,NA,NA,NA,2008,NA,29,BRB
30.2008,Brunei Darussalam,NA,NA,NA,2008,NA,30,BRN
31.2008,Bhutan,NA,NA,NA,2008,NA,31,BTN
32.2008,Botswana,NA,NA,NA,2008,NA,32,BWA
33.2008,Central African Republic,NA,NA,NA,2008,62.83,33,CAF
34.2008,Canada,NA,NA,NA,2008,NA,34,CAN
35.2008,Central Europe and the Baltics,NA,NA,NA,2008,NA,35,CEB
36.2008,Switzerland,NA,NA,NA,2008,NA,36,CHE
37.2008,Channel Islands,NA,NA,NA,2008,NA,37,CHI
38.2008,Chile,NA,NA,NA,2008,NA,38,CHL
39.2008,China,NA,NA,NA,2008,12.34,39,CHN
40.2008,Cote d'Ivoire,NA,NA,NA,2008,35.04,40,CIV
41.2008,Cameroon,NA,NA,NA,2008,NA,41,CMR
42.2008,"Congo, Rep.",NA,NA,NA,2008,NA,42,COG
43.2008,Colombia,NA,NA,NA,2008,8.5,43,COL
44.2008,Comoros,NA,NA,NA,2008,NA,44,COM
45.2008,Cabo Verde,NA,NA,NA,2008,NA,45,CPV
46.2008,Costa Rica,NA,NA,NA,2008,2.28,46,CRI
47.2008,Caribbean small states,NA,NA,NA,2008,NA,47,CSS
48.2008,Cuba,NA,NA,NA,2008,NA,48,CUB
49.2008,Curacao,NA,NA,NA,2008,NA,49,CUW
50.2008,Cayman Islands,NA,NA,NA,2008,NA,50,CYM
51.2008,Cyprus,NA,NA,NA,2008,NA,51,CYP
52.2008,Czech Republic,NA,NA,NA,2008,0.04,52,CZE
53.2008,Germany,NA,NA,NA,2008,NA,53,DEU
54.2008,Djibouti,NA,NA,NA,2008,NA,54,DJI
55.2008,Dominica,NA,NA,NA,2008,NA,55,DMA
56.2008,Denmark,NA,NA,NA,2008,NA,56,DNK
57.2008,Dominican Republic,NA,NA,NA,2008,3.35,57,DOM
58.2008,Algeria,NA,NA,NA,2008,NA,58,DZA
59.2008,East Asia & Pacific (developing only),NA,NA,NA,2008,13.72,59,EAP
60.2008,East Asia & Pacific (all income levels),NA,NA,NA,2008,NA,60,EAS
61.2008,Europe & Central Asia (developing only),NA,NA,NA,2008,0.49,61,ECA
62.2008,Europe & Central Asia (all income levels),NA,NA,NA,2008,NA,62,ECS
63.2008,Ecuador,NA,NA,NA,2008,6.26,63,ECU
64.2008,"Egypt, Arab Rep.",NA,NA,NA,2008,1.68,64,EGY
65.2008,Euro area,NA,NA,NA,2008,NA,65,EMU
66.2008,Eritrea,NA,NA,NA,2008,NA,66,ERI
67.2008,Spain,NA,NA,NA,2008,NA,67,ESP
68.2008,Estonia,NA,NA,NA,2008,0.45,68,EST
69.2008,Ethiopia,NA,NA,NA,2008,NA,69,ETH
70.2008,European Union,NA,NA,NA,2008,NA,70,EUU
71.2008,Fragile and conflict affected situations,NA,NA,NA,2008,43.52,71,FCS
72.2008,Finland,NA,NA,NA,2008,NA,72,FIN
73.2008,Fiji,NA,NA,NA,2008,5.88,73,FJI
74.2008,France,NA,NA,NA,2008,NA,74,FRA
75.2008,Faeroe Islands,NA,NA,NA,2008,NA,75,FRO
76.2008,"Micronesia, Fed. Sts.",NA,NA,NA,2008,NA,76,FSM
77.2008,Gabon,NA,NA,NA,2008,NA,77,GAB
78.2008,United Kingdom,NA,NA,NA,2008,NA,78,GBR
79.2008,Georgia,NA,NA,NA,2008,14.05,79,GEO
80.2008,Ghana,NA,NA,NA,2008,NA,80,GHA
81.2008,Guinea,NA,NA,NA,2008,NA,81,GIN
82.2008,"Gambia, The",NA,NA,NA,2008,NA,82,GMB
83.2008,Guinea-Bissau,NA,NA,NA,2008,NA,83,GNB
84.2008,Equatorial Guinea,NA,NA,NA,2008,NA,84,GNQ
85.2008,Greece,NA,NA,NA,2008,NA,85,GRC
86.2008,Grenada,NA,NA,NA,2008,NA,86,GRD
87.2008,Greenland,NA,NA,NA,2008,NA,87,GRL
88.2008,Guatemala,NA,NA,NA,2008,NA,88,GTM
89.2008,Guam,NA,NA,NA,2008,NA,89,GUM
90.2008,Guyana,NA,NA,NA,2008,NA,90,GUY
91.2008,High income,NA,NA,NA,2008,NA,91,HIC
92.2008,"Hong Kong SAR, China",NA,NA,NA,2008,NA,92,HKG
93.2008,Honduras,NA,NA,NA,2008,14.61,93,HND
94.2008,Heavily indebted poor countries (HIPC),NA,NA,NA,2008,NA,94,HPC
95.2008,Croatia,NA,NA,NA,2008,0,95,HRV
96.2008,Haiti,NA,NA,NA,2008,NA,96,HTI
97.2008,Hungary,NA,NA,NA,2008,0.03,97,HUN
98.2008,Indonesia,NA,NA,NA,2008,22.71,98,IDN
99.2008,Isle of Man,NA,NA,NA,2008,NA,99,IMN
100.2008,India,NA,NA,NA,2008,NA,100,IND
101.2008,Not classified,NA,NA,NA,2008,NA,101,INX
102.2008,Ireland,NA,NA,NA,2008,NA,102,IRL
103.2008,"Iran, Islamic Rep.",NA,NA,NA,2008,NA,103,IRN
104.2008,Iraq,NA,NA,NA,2008,NA,104,IRQ
105.2008,Iceland,NA,NA,NA,2008,NA,105,ISL
106.2008,Israel,NA,NA,NA,2008,NA,106,ISR
107.2008,Italy,NA,NA,NA,2008,NA,107,ITA
108.2008,Jamaica,NA,NA,NA,2008,NA,108,JAM
109.2008,Jordan,NA,NA,NA,2008,0.07,109,JOR
110.2008,Japan,NA,NA,NA,2008,NA,110,JPN
111.2008,Kazakhstan,NA,NA,NA,2008,0.01,111,KAZ
112.2008,Kenya,NA,NA,NA,2008,NA,112,KEN
113.2008,Kyrgyz Republic,NA,NA,NA,2008,5.5,113,KGZ
114.2008,Cambodia,NA,NA,NA,2008,20.89,114,KHM
115.2008,Kiribati,NA,NA,NA,2008,NA,115,KIR
116.2008,St. Kitts and Nevis,NA,NA,NA,2008,NA,116,KNA
117.2008,"Korea, Rep.",NA,NA,NA,2008,NA,117,KOR
118.2008,Kosovo,NA,NA,NA,2008,NA,118,0
119.2008,Kuwait,NA,NA,NA,2008,NA,119,KWT
120.2008,Latin America & Caribbean (developing only),NA,NA,NA,2008,5.37,120,LAC
121.2008,Lao PDR,NA,NA,NA,2008,NA,121,LAO
122.2008,Lebanon,NA,NA,NA,2008,NA,122,LBN
123.2008,Liberia,NA,NA,NA,2008,NA,123,LBR
124.2008,Libya,NA,NA,NA,2008,NA,124,LBY
125.2008,St. Lucia,NA,NA,NA,2008,NA,125,LCA
126.2008,Latin America & Caribbean (all income levels),NA,NA,NA,2008,NA,126,LCN
127.2008,Least developed countries: UN classification,NA,NA,NA,2008,NA,127,LDC
128.2008,Low income,NA,NA,NA,2008,51.49,128,LIC
129.2008,Liechtenstein,NA,NA,NA,2008,NA,129,LIE
130.2008,Sri Lanka,NA,NA,NA,2008,NA,130,LKA
131.2008,Lower middle income,NA,NA,NA,2008,29.05,131,LMC
132.2008,Low & middle income,NA,NA,NA,2008,21.85,132,LMY
133.2008,Lesotho,NA,NA,NA,2008,NA,133,LSO
134.2008,Lithuania,NA,NA,NA,2008,0.05,134,LTU
135.2008,Luxembourg,NA,NA,NA,2008,NA,135,LUX
136.2008,Latvia,NA,NA,NA,2008,0,136,LVA
137.2008,"Macao SAR, China",NA,NA,NA,2008,NA,137,MAC
138.2008,St. Martin (French part),NA,NA,NA,2008,NA,138,MAF
139.2008,Morocco,NA,NA,NA,2008,NA,139,MAR
140.2008,Monaco,NA,NA,NA,2008,NA,140,MCO
141.2008,Moldova,NA,NA,NA,2008,1.07,141,MDA
142.2008,Madagascar,NA,NA,NA,2008,NA,142,MDG
143.2008,Maldives,NA,NA,NA,2008,NA,143,MDV
144.2008,Middle East & North Africa (all income levels),NA,NA,NA,2008,NA,144,MEA
145.2008,Mexico,NA,NA,NA,2008,1.15,145,MEX
146.2008,Marshall Islands,NA,NA,NA,2008,NA,146,MHL
147.2008,Middle income,NA,NA,NA,2008,19.02,147,MIC
148.2008,"Macedonia, FYR",NA,NA,NA,2008,0.28,148,MKD
149.2008,Mali,NA,NA,NA,2008,NA,149,MLI
150.2008,Malta,NA,NA,NA,2008,NA,150,MLT
151.2008,Myanmar,NA,NA,NA,2008,NA,151,MMR
152.2008,Middle East & North Africa (developing only),NA,NA,NA,2008,2.05,152,MNA
153.2008,Montenegro,NA,NA,NA,2008,0.09,153,MNE
154.2008,Mongolia,NA,NA,NA,2008,NA,154,MNG
155.2008,Northern Mariana Islands,NA,NA,NA,2008,NA,155,MNP
156.2008,Mozambique,NA,NA,NA,2008,NA,156,MOZ
157.2008,Mauritania,NA,NA,NA,2008,23.43,157,MRT
158.2008,Mauritius,NA,NA,NA,2008,NA,158,MUS
159.2008,Malawi,NA,NA,NA,2008,NA,159,MWI
160.2008,Malaysia,NA,NA,NA,2008,NA,160,MYS
161.2008,North America,NA,NA,NA,2008,NA,161,NAC
162.2008,Namibia,NA,NA,NA,2008,NA,162,NAM
163.2008,New Caledonia,NA,NA,NA,2008,NA,163,NCL
164.2008,Niger,NA,NA,NA,2008,NA,164,NER
165.2008,Nigeria,NA,NA,NA,2008,NA,165,NGA
166.2008,Nicaragua,NA,NA,NA,2008,NA,166,NIC
167.2008,Netherlands,NA,NA,NA,2008,NA,167,NLD
168.2008,High income: nonOECD,NA,NA,NA,2008,NA,168,NOC
169.2008,Norway,NA,NA,NA,2008,NA,169,NOR
170.2008,Nepal,NA,NA,NA,2008,NA,170,NPL
171.2008,New Zealand,NA,NA,NA,2008,NA,171,NZL
172.2008,High income: OECD,NA,NA,NA,2008,NA,172,OEC
173.2008,OECD members,NA,NA,NA,2008,NA,173,OED
174.2008,Oman,NA,NA,NA,2008,NA,174,OMN
175.2008,Other small states,NA,NA,NA,2008,NA,175,OSS
176.2008,Pakistan,NA,NA,NA,2008,NA,176,PAK
177.2008,Panama,NA,NA,NA,2008,4.73,177,PAN
178.2008,Peru,NA,NA,NA,2008,4.84,178,PER
179.2008,Philippines,NA,NA,NA,2008,NA,179,PHL
180.2008,Palau,NA,NA,NA,2008,NA,180,PLW
181.2008,Papua New Guinea,NA,NA,NA,2008,NA,181,PNG
182.2008,Poland,NA,NA,NA,2008,0.01,182,POL
183.2008,Puerto Rico,NA,NA,NA,2008,NA,183,PRI
184.2008,"Korea, Dem. Rep.",NA,NA,NA,2008,NA,184,PRK
185.2008,Portugal,NA,NA,NA,2008,NA,185,PRT
186.2008,Paraguay,NA,NA,NA,2008,4.32,186,PRY
187.2008,Pacific island small states,NA,NA,NA,2008,NA,187,PSS
188.2008,French Polynesia,NA,NA,NA,2008,NA,188,PYF
189.2008,Qatar,NA,NA,NA,2008,NA,189,QAT
190.2008,Romania,NA,NA,NA,2008,0,190,ROU
191.2008,Russian Federation,NA,NA,NA,2008,0,191,RUS
192.2008,Rwanda,NA,NA,NA,2008,NA,192,RWA
193.2008,South Asia,NA,NA,NA,2008,34.05,193,SAS
194.2008,Saudi Arabia,NA,NA,NA,2008,NA,194,SAU
195.2008,Sudan,NA,NA,NA,2008,NA,195,SDN
196.2008,Senegal,NA,NA,NA,2008,NA,196,SEN
197.2008,Singapore,NA,NA,NA,2008,NA,197,SGP
198.2008,Solomon Islands,NA,NA,NA,2008,NA,198,SLB
199.2008,Sierra Leone,NA,NA,NA,2008,NA,199,SLE
200.2008,El Salvador,NA,NA,NA,2008,4.82,200,SLV
201.2008,San Marino,NA,NA,NA,2008,NA,201,SMR
202.2008,Somalia,NA,NA,NA,2008,NA,202,SOM
203.2008,Serbia,NA,NA,NA,2008,0.04,203,SRB
204.2008,Sub-Saharan Africa (developing only),NA,NA,NA,2008,49.66,204,SSA
205.2008,South Sudan,NA,NA,NA,2008,NA,205,SSD
206.2008,Sub-Saharan Africa (all income levels),NA,NA,NA,2008,NA,206,SSF
207.2008,Small states,NA,NA,NA,2008,NA,207,SST
208.2008,Sao Tome and Principe,NA,NA,NA,2008,NA,208,STP
209.2008,Suriname,NA,NA,NA,2008,NA,209,SUR
210.2008,Slovak Republic,NA,NA,NA,2008,0,210,SVK
211.2008,Slovenia,NA,NA,NA,2008,NA,211,SVN
212.2008,Sweden,NA,NA,NA,2008,NA,212,SWE
213.2008,Swaziland,NA,NA,NA,2008,NA,213,SWZ
214.2008,Sint Maarten (Dutch part),NA,NA,NA,2008,NA,214,SXM
215.2008,Seychelles,NA,NA,NA,2008,NA,215,SYC
216.2008,Syrian Arab Republic,NA,NA,NA,2008,NA,216,SYR
217.2008,Turks and Caicos Islands,NA,NA,NA,2008,NA,217,TCA
218.2008,Chad,NA,NA,NA,2008,NA,218,TCD
219.2008,Togo,NA,NA,NA,2008,NA,219,TGO
220.2008,Thailand,NA,NA,NA,2008,0.32,220,THA
221.2008,Tajikistan,NA,NA,NA,2008,NA,221,TJK
222.2008,Turkmenistan,NA,NA,NA,2008,NA,222,TKM
223.2008,Timor-Leste,NA,NA,NA,2008,NA,223,TLS
224.2008,Tonga,NA,NA,NA,2008,NA,224,TON
225.2008,Trinidad and Tobago,NA,NA,NA,2008,NA,225,TTO
226.2008,Tunisia,NA,NA,NA,2008,NA,226,TUN
227.2008,Turkey,NA,NA,NA,2008,0.1,227,TUR
228.2008,Tuvalu,NA,NA,NA,2008,NA,228,TUV
229.2008,"Taiwan, China",NA,NA,NA,2008,NA,229,TWN
230.2008,Tanzania,NA,NA,NA,2008,NA,230,TZA
231.2008,Uganda,NA,NA,NA,2008,NA,231,UGA
232.2008,Ukraine,NA,NA,NA,2008,0,232,UKR
233.2008,Upper middle income,NA,NA,NA,2008,8.83,233,UMC
234.2008,Uruguay,NA,NA,NA,2008,0.26,234,URY
235.2008,United States,NA,NA,NA,2008,NA,235,USA
236.2008,Uzbekistan,NA,NA,NA,2008,NA,236,UZB
237.2008,St. Vincent and the Grenadines,NA,NA,NA,2008,NA,237,VCT
238.2008,"Venezuela, RB",NA,NA,NA,2008,NA,238,VEN
239.2008,Virgin Islands (U.S.),NA,NA,NA,2008,NA,239,VIR
240.2008,Vietnam,NA,NA,NA,2008,16.82,240,VNM
241.2008,Vanuatu,NA,NA,NA,2008,NA,241,VUT
242.2008,West Bank and Gaza,NA,NA,NA,2008,NA,242,PSE
243.2008,World,NA,NA,NA,2008,18.6,243,WLD
244.2008,Samoa,NA,NA,NA,2008,NA,244,WSM
245.2008,"Yemen, Rep.",NA,NA,NA,2008,NA,245,YEM
246.2008,South Africa,NA,NA,NA,2008,NA,246,ZAF
247.2008,"Congo, Dem. Rep.",NA,NA,NA,2008,NA,247,COD
248.2008,Zambia,NA,NA,NA,2008,NA,248,ZMB
249.2008,Zimbabwe,NA,NA,NA,2008,NA,249,ZWE
1.2009,Aruba,NA,NA,NA,2009,NA,1,ABW
2.2009,Andorra,NA,NA,NA,2009,NA,2,AND
3.2009,Afghanistan,NA,NA,NA,2009,NA,3,AFG
4.2009,Angola,NA,NA,NA,2009,NA,4,AGO
5.2009,Albania,NA,NA,NA,2009,NA,5,ALB
6.2009,Arab World,NA,NA,NA,2009,NA,6,ARB
7.2009,United Arab Emirates,NA,NA,NA,2009,NA,7,ARE
8.2009,Argentina,NA,NA,NA,2009,2.68,8,ARG
9.2009,Armenia,NA,NA,NA,2009,1.56,9,ARM
10.2009,American Samoa,NA,NA,NA,2009,NA,10,ASM
11.2009,Antigua and Barbuda,NA,NA,NA,2009,NA,11,ATG
12.2009,Australia,NA,NA,NA,2009,NA,12,AUS
13.2009,Austria,NA,NA,NA,2009,NA,13,AUT
14.2009,Azerbaijan,NA,NA,NA,2009,NA,14,AZE
15.2009,Burundi,NA,NA,NA,2009,NA,15,BDI
16.2009,Belgium,NA,NA,NA,2009,NA,16,BEL
17.2009,Benin,NA,NA,NA,2009,NA,17,BEN
18.2009,Burkina Faso,NA,NA,NA,2009,44.46,18,BFA
19.2009,Bangladesh,NA,NA,NA,2009,NA,19,BGD
20.2009,Bulgaria,NA,NA,NA,2009,NA,20,BGR
21.2009,Bahrain,NA,NA,NA,2009,NA,21,BHR
22.2009,"Bahamas, The",NA,NA,NA,2009,NA,22,BHS
23.2009,Bosnia and Herzegovina,NA,NA,NA,2009,NA,23,BIH
24.2009,Belarus,NA,NA,NA,2009,0.01,24,BLR
25.2009,Belize,NA,NA,NA,2009,NA,25,BLZ
26.2009,Bermuda,NA,NA,NA,2009,NA,26,BMU
27.2009,Bolivia,NA,NA,NA,2009,10.67,27,BOL
28.2009,Brazil,NA,NA,NA,2009,4.72,28,BRA
29.2009,Barbados,NA,NA,NA,2009,NA,29,BRB
30.2009,Brunei Darussalam,NA,NA,NA,2009,NA,30,BRN
31.2009,Bhutan,NA,NA,NA,2009,NA,31,BTN
32.2009,Botswana,NA,NA,NA,2009,13.41,32,BWA
33.2009,Central African Republic,NA,NA,NA,2009,NA,33,CAF
34.2009,Canada,NA,NA,NA,2009,NA,34,CAN
35.2009,Central Europe and the Baltics,NA,NA,NA,2009,NA,35,CEB
36.2009,Switzerland,NA,NA,NA,2009,NA,36,CHE
37.2009,Channel Islands,NA,NA,NA,2009,NA,37,CHI
38.2009,Chile,NA,NA,NA,2009,1.28,38,CHL
39.2009,China,NA,NA,NA,2009,NA,39,CHN
40.2009,Cote d'Ivoire,NA,NA,NA,2009,NA,40,CIV
41.2009,Cameroon,NA,NA,NA,2009,NA,41,CMR
42.2009,"Congo, Rep.",NA,NA,NA,2009,NA,42,COG
43.2009,Colombia,NA,NA,NA,2009,7.26,43,COL
44.2009,Comoros,NA,NA,NA,2009,NA,44,COM
45.2009,Cabo Verde,NA,NA,NA,2009,NA,45,CPV
46.2009,Costa Rica,NA,NA,NA,2009,2.86,46,CRI
47.2009,Caribbean small states,NA,NA,NA,2009,NA,47,CSS
48.2009,Cuba,NA,NA,NA,2009,NA,48,CUB
49.2009,Curacao,NA,NA,NA,2009,NA,49,CUW
50.2009,Cayman Islands,NA,NA,NA,2009,NA,50,CYM
51.2009,Cyprus,NA,NA,NA,2009,NA,51,CYP
52.2009,Czech Republic,NA,NA,NA,2009,0.03,52,CZE
53.2009,Germany,NA,NA,NA,2009,NA,53,DEU
54.2009,Djibouti,NA,NA,NA,2009,NA,54,DJI
55.2009,Dominica,NA,NA,NA,2009,NA,55,DMA
56.2009,Denmark,NA,NA,NA,2009,NA,56,DNK
57.2009,Dominican Republic,NA,NA,NA,2009,2.99,57,DOM
58.2009,Algeria,NA,NA,NA,2009,NA,58,DZA
59.2009,East Asia & Pacific (developing only),NA,NA,NA,2009,NA,59,EAP
60.2009,East Asia & Pacific (all income levels),NA,NA,NA,2009,NA,60,EAS
61.2009,Europe & Central Asia (developing only),NA,NA,NA,2009,NA,61,ECA
62.2009,Europe & Central Asia (all income levels),NA,NA,NA,2009,NA,62,ECS
63.2009,Ecuador,NA,NA,NA,2009,6.03,63,ECU
64.2009,"Egypt, Arab Rep.",NA,NA,NA,2009,NA,64,EGY
65.2009,Euro area,NA,NA,NA,2009,NA,65,EMU
66.2009,Eritrea,NA,NA,NA,2009,NA,66,ERI
67.2009,Spain,NA,NA,NA,2009,NA,67,ESP
68.2009,Estonia,NA,NA,NA,2009,0.59,68,EST
69.2009,Ethiopia,NA,NA,NA,2009,NA,69,ETH
70.2009,European Union,NA,NA,NA,2009,NA,70,EUU
71.2009,Fragile and conflict affected situations,NA,NA,NA,2009,NA,71,FCS
72.2009,Finland,NA,NA,NA,2009,NA,72,FIN
73.2009,Fiji,NA,NA,NA,2009,NA,73,FJI
74.2009,France,NA,NA,NA,2009,NA,74,FRA
75.2009,Faeroe Islands,NA,NA,NA,2009,NA,75,FRO
76.2009,"Micronesia, Fed. Sts.",NA,NA,NA,2009,NA,76,FSM
77.2009,Gabon,NA,NA,NA,2009,NA,77,GAB
78.2009,United Kingdom,NA,NA,NA,2009,NA,78,GBR
79.2009,Georgia,NA,NA,NA,2009,13.99,79,GEO
80.2009,Ghana,NA,NA,NA,2009,NA,80,GHA
81.2009,Guinea,NA,NA,NA,2009,NA,81,GIN
82.2009,"Gambia, The",NA,NA,NA,2009,NA,82,GMB
83.2009,Guinea-Bissau,NA,NA,NA,2009,NA,83,GNB
84.2009,Equatorial Guinea,NA,NA,NA,2009,NA,84,GNQ
85.2009,Greece,NA,NA,NA,2009,NA,85,GRC
86.2009,Grenada,NA,NA,NA,2009,NA,86,GRD
87.2009,Greenland,NA,NA,NA,2009,NA,87,GRL
88.2009,Guatemala,NA,NA,NA,2009,NA,88,GTM
89.2009,Guam,NA,NA,NA,2009,NA,89,GUM
90.2009,Guyana,NA,NA,NA,2009,NA,90,GUY
91.2009,High income,NA,NA,NA,2009,NA,91,HIC
92.2009,"Hong Kong SAR, China",NA,NA,NA,2009,NA,92,HKG
93.2009,Honduras,NA,NA,NA,2009,12.4,93,HND
94.2009,Heavily indebted poor countries (HIPC),NA,NA,NA,2009,NA,94,HPC
95.2009,Croatia,NA,NA,NA,2009,NA,95,HRV
96.2009,Haiti,NA,NA,NA,2009,NA,96,HTI
97.2009,Hungary,NA,NA,NA,2009,NA,97,HUN
98.2009,Indonesia,NA,NA,NA,2009,NA,98,IDN
99.2009,Isle of Man,NA,NA,NA,2009,NA,99,IMN
100.2009,India,NA,NA,NA,2009,32.68,100,IND
101.2009,Not classified,NA,NA,NA,2009,NA,101,INX
102.2009,Ireland,NA,NA,NA,2009,NA,102,IRL
103.2009,"Iran, Islamic Rep.",NA,NA,NA,2009,NA,103,IRN
104.2009,Iraq,NA,NA,NA,2009,NA,104,IRQ
105.2009,Iceland,NA,NA,NA,2009,NA,105,ISL
106.2009,Israel,NA,NA,NA,2009,NA,106,ISR
107.2009,Italy,NA,NA,NA,2009,NA,107,ITA
108.2009,Jamaica,NA,NA,NA,2009,NA,108,JAM
109.2009,Jordan,NA,NA,NA,2009,NA,109,JOR
110.2009,Japan,NA,NA,NA,2009,NA,110,JPN
111.2009,Kazakhstan,NA,NA,NA,2009,NA,111,KAZ
112.2009,Kenya,NA,NA,NA,2009,NA,112,KEN
113.2009,Kyrgyz Republic,NA,NA,NA,2009,5.63,113,KGZ
114.2009,Cambodia,NA,NA,NA,2009,12.93,114,KHM
115.2009,Kiribati,NA,NA,NA,2009,NA,115,KIR
116.2009,St. Kitts and Nevis,NA,NA,NA,2009,NA,116,KNA
117.2009,"Korea, Rep.",NA,NA,NA,2009,NA,117,KOR
118.2009,Kosovo,NA,NA,NA,2009,NA,118,0
119.2009,Kuwait,NA,NA,NA,2009,NA,119,KWT
120.2009,Latin America & Caribbean (developing only),NA,NA,NA,2009,NA,120,LAC
121.2009,Lao PDR,NA,NA,NA,2009,NA,121,LAO
122.2009,Lebanon,NA,NA,NA,2009,NA,122,LBN
123.2009,Liberia,NA,NA,NA,2009,NA,123,LBR
124.2009,Libya,NA,NA,NA,2009,NA,124,LBY
125.2009,St. Lucia,NA,NA,NA,2009,NA,125,LCA
126.2009,Latin America & Caribbean (all income levels),NA,NA,NA,2009,NA,126,LCN
127.2009,Least developed countries: UN classification,NA,NA,NA,2009,NA,127,LDC
128.2009,Low income,NA,NA,NA,2009,NA,128,LIC
129.2009,Liechtenstein,NA,NA,NA,2009,NA,129,LIE
130.2009,Sri Lanka,NA,NA,NA,2009,4.11,130,LKA
131.2009,Lower middle income,NA,NA,NA,2009,NA,131,LMC
132.2009,Low & middle income,NA,NA,NA,2009,NA,132,LMY
133.2009,Lesotho,NA,NA,NA,2009,NA,133,LSO
134.2009,Lithuania,NA,NA,NA,2009,NA,134,LTU
135.2009,Luxembourg,NA,NA,NA,2009,NA,135,LUX
136.2009,Latvia,NA,NA,NA,2009,NA,136,LVA
137.2009,"Macao SAR, China",NA,NA,NA,2009,NA,137,MAC
138.2009,St. Martin (French part),NA,NA,NA,2009,NA,138,MAF
139.2009,Morocco,NA,NA,NA,2009,NA,139,MAR
140.2009,Monaco,NA,NA,NA,2009,NA,140,MCO
141.2009,Moldova,NA,NA,NA,2009,0.78,141,MDA
142.2009,Madagascar,NA,NA,NA,2009,NA,142,MDG
143.2009,Maldives,NA,NA,NA,2009,NA,143,MDV
144.2009,Middle East & North Africa (all income levels),NA,NA,NA,2009,NA,144,MEA
145.2009,Mexico,NA,NA,NA,2009,NA,145,MEX
146.2009,Marshall Islands,NA,NA,NA,2009,NA,146,MHL
147.2009,Middle income,NA,NA,NA,2009,NA,147,MIC
148.2009,"Macedonia, FYR",NA,NA,NA,2009,NA,148,MKD
149.2009,Mali,NA,NA,NA,2009,NA,149,MLI
150.2009,Malta,NA,NA,NA,2009,NA,150,MLT
151.2009,Myanmar,NA,NA,NA,2009,NA,151,MMR
152.2009,Middle East & North Africa (developing only),NA,NA,NA,2009,NA,152,MNA
153.2009,Montenegro,NA,NA,NA,2009,0,153,MNE
154.2009,Mongolia,NA,NA,NA,2009,NA,154,MNG
155.2009,Northern Mariana Islands,NA,NA,NA,2009,NA,155,MNP
156.2009,Mozambique,NA,NA,NA,2009,60.71,156,MOZ
157.2009,Mauritania,NA,NA,NA,2009,NA,157,MRT
158.2009,Mauritius,NA,NA,NA,2009,NA,158,MUS
159.2009,Malawi,NA,NA,NA,2009,NA,159,MWI
160.2009,Malaysia,NA,NA,NA,2009,0,160,MYS
161.2009,North America,NA,NA,NA,2009,NA,161,NAC
162.2009,Namibia,NA,NA,NA,2009,23.54,162,NAM
163.2009,New Caledonia,NA,NA,NA,2009,NA,163,NCL
164.2009,Niger,NA,NA,NA,2009,NA,164,NER
165.2009,Nigeria,NA,NA,NA,2009,NA,165,NGA
166.2009,Nicaragua,NA,NA,NA,2009,8.54,166,NIC
167.2009,Netherlands,NA,NA,NA,2009,NA,167,NLD
168.2009,High income: nonOECD,NA,NA,NA,2009,NA,168,NOC
169.2009,Norway,NA,NA,NA,2009,NA,169,NOR
170.2009,Nepal,NA,NA,NA,2009,NA,170,NPL
171.2009,New Zealand,NA,NA,NA,2009,NA,171,NZL
172.2009,High income: OECD,NA,NA,NA,2009,NA,172,OEC
173.2009,OECD members,NA,NA,NA,2009,NA,173,OED
174.2009,Oman,NA,NA,NA,2009,NA,174,OMN
175.2009,Other small states,NA,NA,NA,2009,NA,175,OSS
176.2009,Pakistan,NA,NA,NA,2009,NA,176,PAK
177.2009,Panama,NA,NA,NA,2009,2.99,177,PAN
178.2009,Peru,NA,NA,NA,2009,3.5,178,PER
179.2009,Philippines,NA,NA,NA,2009,18.1,179,PHL
180.2009,Palau,NA,NA,NA,2009,NA,180,PLW
181.2009,Papua New Guinea,NA,NA,NA,2009,NA,181,PNG
182.2009,Poland,NA,NA,NA,2009,0,182,POL
183.2009,Puerto Rico,NA,NA,NA,2009,NA,183,PRI
184.2009,"Korea, Dem. Rep.",NA,NA,NA,2009,NA,184,PRK
185.2009,Portugal,NA,NA,NA,2009,NA,185,PRT
186.2009,Paraguay,NA,NA,NA,2009,5.7,186,PRY
187.2009,Pacific island small states,NA,NA,NA,2009,NA,187,PSS
188.2009,French Polynesia,NA,NA,NA,2009,NA,188,PYF
189.2009,Qatar,NA,NA,NA,2009,NA,189,QAT
190.2009,Romania,NA,NA,NA,2009,0,190,ROU
191.2009,Russian Federation,NA,NA,NA,2009,0.03,191,RUS
192.2009,Rwanda,NA,NA,NA,2009,NA,192,RWA
193.2009,South Asia,NA,NA,NA,2009,NA,193,SAS
194.2009,Saudi Arabia,NA,NA,NA,2009,NA,194,SAU
195.2009,Sudan,NA,NA,NA,2009,19.8,195,SDN
196.2009,Senegal,NA,NA,NA,2009,NA,196,SEN
197.2009,Singapore,NA,NA,NA,2009,NA,197,SGP
198.2009,Solomon Islands,NA,NA,NA,2009,NA,198,SLB
